date,market_cap,metcalfe_market_cap
6/9/15,3279954698.0,3382848311.0
6/10/15,3251063484.0,5560711993.0
6/11/15,3266066700.0,5166270878.0
6/12/15,3280825686.0,4745824999.0
6/13/15,3285158823.0,4710297094.0
6/14/15,3312113464.0,3884474716.0
6/15/15,3375945332.0,5968930688.0
6/16/15,3503622535.0,4532148123.0
6/17/15,3570341154.0,5101563475.0
6/18/15,3546871875.0,4237390096.0
6/19/15,3522146336.0,4743753985.0
6/20/15,3489093090.0,4710335307.0
6/21/15,3466817875.0,3897915765.0
6/22/15,3523205319.0,3230048031.0
6/23/15,3489324384.0,5711142429.0
6/24/15,3443311744.0,3701006598.0
6/25/15,3462594912.0,3078646898.0
6/26/15,3453038843.0,4480271200.0
6/27/15,3558488938.0,5192075446.0
6/28/15,3563126298.0,4126531094.0
6/29/15,3636186255.0,3899793106.0
6/30/15,3762199292.0,5310573800.0
7/1/15,3696067024.0,4864542265.0
7/2/15,3656967386.0,5010192029.0
7/3/15,3658574048.0,5650545178.0
7/4/15,3700017152.0,4851774571.0
7/5/15,3887492037.0,4520685620.0
7/6/15,3923809461.0,5946025224.0
7/7/15,3837098591.0,6774741414.0
7/8/15,3872881222.0,5778282736.0
7/9/15,3888176093.0,5362432082.0
7/10/15,4123436258.0,5811299671.0
7/11/15,4218182000.0,6024463748.0
7/12/15,4446326685.0,5733717840.0
7/13/15,4168493843.0,4192603378.0
7/14/15,4212217419.0,4077712345.0
7/15/15,4185723080.0,4270981640.0
7/16/15,3968131248.0,4036927675.0
7/17/15,4001221266.0,3554532379.0
7/18/15,4003628992.0,3732642615.0
7/19/15,3975965188.0,4569294491.0
7/20/15,4008217040.0,3639817820.0
7/21/15,4019420683.0,4465041661.0
7/22/15,3999837095.0,5664616517.0
7/23/15,3987897004.0,3325098282.0
7/24/15,4142772628.0,3682468018.0
7/25/15,4141275320.0,3139463803.0
7/26/15,4217430294.0,4644459433.0
7/27/15,4196339602.0,4079027951.0
7/28/15,4261604875.0,4500119569.0
7/29/15,4197155670.0,5050906268.0
7/30/15,4152804929.0,4758836691.0
7/31/15,4113647100.0,4196533907.0
8/1/15,4056151352.0,5898122670.0
8/2/15,4056819587.0,4787841020.0
8/3/15,4111340913.0,3961157854.0
8/4/15,4121185500.0,5476747956.0
8/5/15,4088672681.0,4862911413.0
8/6/15,4008791845.0,4758145357.0
8/7/15,4042912995.0,4547491584.0
8/8/15,3906502563.0,4225763920.0
8/9/15,3842697676.0,3699990508.0
8/10/15,3824307952.0,3784971973.0
8/11/15,3851209440.0,4011038850.0
8/12/15,3881585458.0,4173338034.0
8/13/15,3854756404.0,3962805010.0
8/14/15,3870433885.0,3763627610.0
8/15/15,3848418459.0,4669346307.0
8/16/15,3734235455.0,4038802811.0
8/17/15,3734235455.0,4038802811.0
8/18/15,3734872204.0,4107311283.0
8/19/15,3684437228.0,4640514047.0
8/20/15,3386111034.0,4765060958.0
8/21/15,3386143924.0,3825775187.0
8/22/15,3392269897.0,4288319350.0
8/23/15,3283490946.0,5208376582.0
8/24/15,3322623211.0,4743792333.0
8/25/15,3099123540.0,4384378244.0
8/26/15,3227493639.0,4672428540.0
8/27/15,3327522393.0,4584399057.0
8/28/15,3320084429.0,4178483118.0
8/29/15,3406769557.0,4607990784.0
8/30/15,3321148728.0,4866406432.0
8/31/15,3296497320.0,4068295963.0
9/1/15,3362480627.0,4408522246.0
9/2/15,3325201108.0,5770328682.0
9/3/15,3360459735.0,4124993288.0
9/4/15,3313827788.0,4836429018.0
9/5/15,3363956160.0,3417196672.0
9/6/15,3421248063.0,6290211662.0
9/7/15,3502824590.0,4991214344.0
9/8/15,3519832119.0,4406858838.0
9/9/15,3546494661.0,6087984304.0
9/10/15,3503571468.0,5460031797.0
9/11/15,3498746776.0,4290434328.0
9/12/15,3503433867.0,4937118156.0
9/13/15,3434144189.0,5169552982.0
9/14/15,3357978768.0,6074437700.0
9/15/15,3373797492.0,4262653111.0
9/16/15,3361875500.0,5398657798.0
9/17/15,3331444220.0,5319503908.0
9/18/15,3422039400.0,4881993942.0
9/19/15,3408107823.0,5784251872.0
9/20/15,3375518010.0,4113272482.0
9/21/15,3368746800.0,5419582769.0
9/22/15,3316226688.0,6322001627.0
9/23/15,3359153459.0,8323734064.0
9/24/15,3367629248.0,4869902706.0
9/25/15,3426325083.0,4428841103.0
9/26/15,3454966028.0,5049521414.0
9/27/15,3413610106.0,4892191763.0
9/28/15,3503720584.0,4701970461.0
9/29/15,3486272414.0,5565736917.0
9/30/15,3490567938.0,5743165534.0
10/1/15,3507186837.0,4736279085.0
10/2/15,3490319120.0,5007551897.0
10/3/15,3511631463.0,4272655600.0
10/4/15,3516940235.0,5306719936.0
10/5/15,3514153761.0,3980559915.0
10/6/15,3624513479.0,4812760974.0
10/7/15,3604476038.0,4436143594.0
10/8/15,3585617248.0,5464640599.0
10/9/15,3599220642.0,3453517894.0
10/10/15,3614987149.0,6026365382.0
10/11/15,3649597910.0,4276987583.0
10/12/15,3629129621.0,4175568381.0
10/13/15,3673374596.0,4304851928.0
10/14/15,3748227565.0,4049212412.0
10/15/15,3751179453.0,7316055723.0
10/16/15,3863819742.0,5898593039.0
10/17/15,3964275578.0,7634329071.0
10/18/15,3867532353.0,5856760994.0
10/19/15,3867532353.0,5856760994.0
10/20/15,3893975956.0,5487136353.0
10/21/15,3977971670.0,6557636537.0
10/22/15,3968626253.0,7434494104.0
10/23/15,4041228215.0,6515233043.0
10/24/15,4093632237.0,6131722574.0
10/25/15,4131051098.0,8134033039.0
10/26/15,4355203129.0,5995845905.0
10/27/15,4207771165.0,5948987991.0
10/28/15,4353353675.0,6190940908.0
10/29/15,4416702248.0,5822297896.0
10/30/15,4586422490.0,6880970555.0
10/31/15,4866185020.0,6919080032.0
11/1/15,4597154298.0,7843025916.0
11/2/15,4606968188.0,7214544104.0
11/3/15,5039912343.0,6905655714.0
11/4/15,6052054800.0,10054716457.0
11/5/15,6468809829.0,11923121287.0
11/6/15,5921920000.0,10877580613.0
11/7/15,5751218426.0,9748457849.0
11/8/15,5737988774.0,7812484375.0
11/9/15,5652375858.0,8604017017.0
11/10/15,5613617130.0,7485661523.0
11/11/15,5241134019.0,6773641596.0
11/12/15,4595034503.0,8979248228.0
11/13/15,4918001050.0,7033993214.0
11/14/15,4928286660.0,6942534367.0
11/15/15,4925097290.0,9385937584.0
11/16/15,4784255549.0,7023397163.0
11/17/15,4889455205.0,7483638430.0
11/18/15,4989243843.0,8017103762.0
11/19/15,4968286239.0,8356988594.0
11/20/15,4888331350.0,6853655897.0
11/21/15,4765094518.0,6910468453.0
11/22/15,4839962157.0,8681244444.0
11/23/15,4793345255.0,5449175884.0
11/24/15,4826764413.0,8151567528.0
11/25/15,4777558598.0,7323963324.0
11/26/15,4836836875.0,7337168048.0
11/27/15,5180545500.0,7924050901.0
11/28/15,5353676439.0,6290255821.0
11/29/15,5270688720.0,9448342924.0
11/30/15,5422546742.0,5608936526.0
12/1/15,5551320988.0,11441950593.0
12/2/15,5356194597.0,10375747632.0
12/3/15,5382265947.0,8951360129.0
12/4/15,5406085238.0,7827796958.0
12/5/15,5636186752.0,14130298946.0
12/6/15,5821698036.0,10848623303.0
12/7/15,5821698036.0,10848623303.0
12/8/15,5905880837.0,8991228632.0
12/9/15,5898642414.0,10895880150.0
12/10/15,6184512431.0,13296669118.0
12/11/15,6210898129.0,12610883062.0
12/12/15,6640958132.0,11629722860.0
12/13/15,6370246742.0,16226482324.0
12/14/15,6562214148.0,11251690160.0
12/15/15,6666020040.0,13876046946.0
12/16/15,6875876973.0,11930113866.0
12/17/15,6802214980.0,13142646417.0
12/18/15,6788449784.0,12095182643.0
12/19/15,6873533518.0,11423792998.0
12/20/15,6908418909.0,14170368956.0
12/21/15,6518066555.0,10264660208.0
12/22/15,6575498820.0,15794560624.0
12/23/15,6536266658.0,11904099696.0
12/24/15,6619344750.0,13005580490.0
12/25/15,6809238651.0,13082269270.0
12/26/15,6826212809.0,8416237399.0
12/27/15,6273183470.0,9344502720.0
12/28/15,6282277211.0,9022351600.0
12/29/15,6366854663.0,7674565315.0
12/30/15,6475863613.0,9122104373.0
12/31/15,6430700000.0,9067996918.0
1/1/16,6452379124.0,7463663041.0
1/2/16,6498773752.0,4178519109.0
1/3/16,6524461476.0,8682022611.0
1/4/16,6438700586.0,6752533253.0
1/5/16,6513835500.0,10253888799.0
1/6/16,6499047643.0,10327823027.0
1/7/16,6483207481.0,8902647196.0
1/8/16,6830411223.0,8247459787.0
1/9/16,6731953008.0,10410428840.0
1/10/16,6780575689.0,10675862522.0
1/11/16,6723576172.0,10224929949.0
1/12/16,6738584832.0,10359193742.0
1/13/16,6733767995.0,10776080990.0
1/14/16,6477765251.0,9018068342.0
1/15/16,6514326105.0,9744994863.0
1/16/16,5907989111.0,9222726379.0
1/17/16,5589150800.0,12018395984.0
1/18/16,5817587214.0,15539495169.0
1/19/16,5816707008.0,12117726961.0
1/20/16,5718173060.0,11317519383.0
1/21/16,6167712359.0,11641254056.0
1/22/16,6164094600.0,12787064297.0
1/23/16,5828775540.0,13278121054.0
1/24/16,5872828238.0,14680179508.0
1/25/16,6120153919.0,11418437775.0
1/26/16,5854794314.0,12650492431.0
1/27/16,5962740010.0,16599391068.0
1/28/16,5969251295.0,13322362538.0
1/29/16,5788917792.0,15411496877.0
1/30/16,5712112523.0,13947496678.0
1/31/16,5728624464.0,14218793422.0
2/1/16,5709410157.0,11440283065.0
2/2/16,5637418200.0,14860035803.0
2/3/16,5661377906.0,15774414637.0
2/4/16,5585672264.0,11709898468.0
2/5/16,5840368671.0,12352677236.0
2/6/16,5863797293.0,11974914907.0
2/7/16,5661516168.0,15124135119.0
2/8/16,5673840375.0,15833840241.0
2/9/16,5706626345.0,12186407799.0
2/10/16,5659759595.0,14314824289.0
2/11/16,5758117901.0,12194091972.0
2/12/16,5726044294.0,14283998028.0
2/13/16,5799145650.0,11947756426.0
2/14/16,5909177895.0,12874412871.0
2/15/16,6120531764.0,11792888810.0
2/16/16,6125976346.0,13975588207.0
2/17/16,6189110093.0,13982105267.0
2/18/16,6363300370.0,14742916762.0
2/19/16,6379341963.0,13446036170.0
2/20/16,6366329645.0,13122866683.0
2/21/16,6694895489.0,15061411014.0
2/22/16,6622990723.0,12380663544.0
2/23/16,6682772888.0,17050176230.0
2/24/16,6356518650.0,16693855701.0
2/25/16,6450804728.0,13096538113.0
2/26/16,6426413210.0,13158353194.0
2/27/16,6472839926.0,12668471644.0
2/28/16,6591099600.0,11123778550.0
2/29/16,6615142323.0,13169404634.0
3/1/16,6657971470.0,17143944742.0
3/2/16,6593564428.0,15781618149.0
3/3/16,6566549286.0,18136539734.0
3/4/16,6437380104.0,13074628446.0
3/5/16,6363200092.0,13629692750.0
3/6/16,6128282500.0,13851790591.0
3/7/16,6249823739.0,7560369297.0
3/8/16,6298500809.0,10748875421.0
3/9/16,6306762748.0,10260035141.0
3/10/16,6319324958.0,8488822827.0
3/11/16,6365361600.0,10872354999.0
3/12/16,6446951119.0,9651453279.0
3/13/16,6315415323.0,7461450545.0
3/14/16,6339180629.0,11993200288.0
3/15/16,6354388122.0,10481731867.0
3/16/16,6354388122.0,10481731867.0
3/17/16,6374693159.0,10603213107.0
3/18/16,6416715066.0,12039463503.0
3/19/16,6268375748.0,10278428768.0
3/20/16,6219459017.0,9509380428.0
3/21/16,6300441606.0,9614021018.0
3/22/16,6297439975.0,10903204271.0
3/23/16,6373545750.0,12385372316.0
3/24/16,6412718195.0,8045045637.0
3/25/16,6393876499.0,11264746094.0
3/26/16,6394925517.0,8283601953.0
3/27/16,6385243244.0,8105886793.0
3/28/16,6557216490.0,7489515790.0
3/29/16,6499721486.0,9454621900.0
3/30/16,6363790650.0,9047648816.0
3/31/16,6340066808.0,12559040714.0
4/1/16,6411943061.0,8835844674.0
4/2/16,6402757500.0,8576872990.0
4/3/16,6432320503.0,12069661868.0
4/4/16,6433856910.0,8685031852.0
4/5/16,6449733040.0,12672670720.0
4/6/16,6494098133.0,12149680221.0
4/7/16,6485259726.0,11807343936.0
4/8/16,6475089076.0,10724990641.0
4/9/16,6505384260.0,10620477160.0
4/10/16,6438200966.0,10903087996.0
4/11/16,6500143221.0,7940117334.0
4/12/16,6487239628.0,13315101633.0
4/13/16,6569044480.0,13282163300.0
4/14/16,6550968002.0,9806375131.0
4/15/16,6539602042.0,13394500488.0
4/16/16,6623411786.0,10446476733.0
4/17/16,6630195221.0,9899277710.0
4/18/16,6574388529.0,9550471470.0
4/19/16,6600076658.0,12317182744.0
4/20/16,6636133517.0,11751628614.0
4/21/16,6836596929.0,10681558594.0
4/22/16,6972144300.0,12507678755.0
4/23/16,6915770844.0,9999632305.0
4/24/16,6979865503.0,10400148997.0
4/25/16,7106814635.0,10968357411.0
4/26/16,7177282587.0,12838049841.0
4/27/16,7242797766.0,14742849158.0
4/28/16,6924336435.0,11958896198.0
4/29/16,6967496250.0,10895880150.0
4/30/16,7064675364.0,14098416005.0
5/1/16,6927076932.0,10718418338.0
5/2/16,7002100120.0,10614510584.0
5/3/16,6879884028.0,11905496932.0
5/4/16,6991007400.0,10879671210.0
5/5/16,6937221195.0,12043434811.0
5/6/16,6956636781.0,10871542239.0
5/7/16,7150834286.0,10929440142.0
5/8/16,7123543384.0,8803791507.0
5/9/16,7106510950.0,9490820726.0
5/10/16,7167648225.0,12748373071.0
5/11/16,6988848750.0,12765729687.0
5/12/16,7029335591.0,11380214204.0
5/13/16,7064935353.0,11022069270.0
5/14/16,7099610928.0,11116498110.0
5/15/16,7083067859.0,10558827100.0
5/16/16,7106885526.0,9706064944.0
5/17/16,7074282388.0,13988953107.0
5/18/16,7044930395.0,11983446349.0
5/19/16,7046818293.0,13208281178.0
5/20/16,6876524548.0,10751299999.0
5/21/16,6868519563.0,9749172510.0
5/22/16,6911178647.0,9719014630.0
5/23/16,6821488650.0,8858311307.0
5/24/16,6888422725.0,13297054336.0
5/25/16,6939443749.0,12820644114.0
5/26/16,6981503252.0,12243266425.0
5/27/16,7053945796.0,10276170995.0
5/28/16,7333067369.0,12873528438.0
5/29/16,8147805219.0,11030546694.0
5/30/16,7989516744.0,9747743215.0
5/31/16,8194046738.0,12632838880.0
6/1/16,8289352639.0,11955608512.0
6/2/16,8421126700.0,12730839797.0
6/3/16,8431106866.0,11948791049.0
6/4/16,8870456000.0,12528422798.0
6/5/16,8961804457.0,10544986285.0
6/6/16,8968617635.0,10528812053.0
6/7/16,9134843638.0,13305658994.0
6/8/16,9028090842.0,13998042253.0
6/9/16,9047994541.0,12521381601.0
6/10/16,9023950503.0,14093920895.0
6/11/16,9064666618.0,12856793107.0
6/12/16,9376115184.0,10898146877.0
6/13/16,10428630881.0,13131095795.0
6/14/16,11010699783.0,15828095792.0
6/15/16,10717864206.0,13693924803.0
6/16/16,10889771218.0,15404240140.0
6/17/16,12027967803.0,17212978880.0
6/18/16,11680772866.0,15939457014.0
6/19/16,11881985588.0,13888904856.0
6/20/16,12010449024.0,13301356317.0
6/21/16,11665765410.0,16824389842.0
6/22/16,10539955719.0,17020889983.0
6/23/16,9256421500.0,13861031727.0
6/24/16,9820115707.0,14438796118.0
6/25/16,10357666898.0,14807142778.0
6/26/16,10441035606.0,12976769323.0
6/27/16,9815960170.0,11717732284.0
6/28/16,10188941396.0,11182814397.0
6/29/16,10196368957.0,14258456746.0
6/30/16,10063752006.0,10711732798.0
7/1/16,10633103645.0,12573708133.0
7/2/16,10608368894.0,10920361640.0
7/3/16,11079978477.0,9224170127.0
7/4/16,10380054345.0,9652328479.0
7/5/16,10651112510.0,12608569744.0
7/6/16,10505010226.0,11416415017.0
7/7/16,10643343672.0,10837839470.0
7/8/16,10012128071.0,10291811163.0
7/9/16,10423237155.0,10263870488.0
7/10/16,10262295286.0,9787858191.0
7/11/16,10235998868.0,8213667194.0
7/12/16,10240153707.0,12137409119.0
7/13/16,10682486714.0,11187289608.0
7/14/16,10366219391.0,10452737442.0
7/15/16,10423167438.0,10492679291.0
7/16/16,10514437454.0,10480477839.0
7/17/16,10453324633.0,9851472957.0
7/18/16,10721461200.0,8456637940.0
7/19/16,10660597959.0,11437365184.0
7/20/16,10660891361.0,10818372591.0
7/21/16,10522118543.0,11121312327.0
7/22/16,10488529407.0,10284525995.0
7/23/16,10230283752.0,10505572643.0
7/24/16,10320160373.0,8591110516.0
7/25/16,10437607074.0,9615877254.0
7/26/16,10327136947.0,12069600700.0
7/27/16,10326456540.0,12649052141.0
7/28/16,10351333853.0,10763889106.0
7/29/16,10354974234.0,12024744830.0
7/30/16,10402588177.0,9984939079.0
7/31/16,10334265006.0,10291867647.0
8/1/16,9858709807.0,9211127030.0
8/2/16,9553884120.0,12546315087.0
8/3/16,9538466776.0,13174900140.0
8/4/16,8908098000.0,12635342180.0
8/5/16,9098417672.0,11666318055.0
8/6/16,9110061456.0,11251749220.0
8/7/16,9309397508.0,9082742359.0
8/8/16,9364531870.0,9250123356.0
8/9/16,9547377630.0,13108328514.0
8/10/16,9548313985.0,11975828845.0
8/11/16,9306805453.0,13519608262.0
8/12/16,9354231524.0,12917597481.0
8/13/16,9241807138.0,11757302886.0
8/14/16,9223231166.0,10439762785.0
8/15/16,8995884840.0,10065941370.0
8/16/16,8945200084.0,11443260879.0
8/17/16,9111780000.0,13273181366.0
8/18/16,9046693698.0,12055413797.0
8/19/16,9055705733.0,12737625439.0
8/20/16,9071049474.0,12587384624.0
8/21/16,9205418289.0,12453750122.0
8/22/16,9185393312.0,9922502464.0
8/23/16,9309383328.0,12964784665.0
8/24/16,9246976634.0,12295317872.0
8/25/16,9186966578.0,13023174802.0
8/26/16,9143727625.0,11844762671.0
8/27/16,9154182799.0,11378669964.0
8/28/16,9000157327.0,10315887484.0
8/29/16,9098184553.0,8458174044.0
8/30/16,9106383600.0,11606437674.0
8/31/16,9173160323.0,13639184632.0
9/1/16,9105038419.0,11942462289.0
9/2/16,9065313400.0,11431709127.0
9/3/16,9194478279.0,11764910974.0
9/4/16,9658268480.0,9962474905.0
9/5/16,9752220126.0,9362164638.0
9/6/16,9709692792.0,13853363333.0
9/7/16,9735788869.0,13437838027.0
9/8/16,9819424904.0,12443686410.0
9/9/16,9996600081.0,12393552838.0
9/10/16,9943784235.0,11147397654.0
9/11/16,9971334719.0,9773651704.0
9/12/16,9682890147.0,10827582415.0
9/13/16,9696828831.0,12462823371.0
9/14/16,9743639430.0,12699260112.0
9/15/16,9744519111.0,11705982542.0
9/16/16,9723634532.0,12233780798.0
9/17/16,9687705824.0,11068823296.0
9/18/16,9658620486.0,10989768043.0
9/19/16,9751671939.0,10571417536.0
9/20/16,9679951823.0,12384752690.0
9/21/16,9683802530.0,13646728482.0
9/22/16,9500151313.0,12912345711.0
9/23/16,9481980780.0,11861796269.0
9/24/16,9592952324.0,11746860870.0
9/25/16,9583875364.0,10574165537.0
9/26/16,9541084296.0,10896926302.0
9/27/16,9682117481.0,14343416507.0
9/28/16,9602149538.0,13999162134.0
9/29/16,9610103890.0,14587635738.0
9/30/16,9631379511.0,15060932706.0
10/1/16,9716425271.0,15206551024.0
10/2/16,9767249440.0,11876050847.0
10/3/16,9698339801.0,12180815244.0
10/4/16,9750081669.0,17100231766.0
10/5/16,9718674261.0,17646882274.0
10/6/16,9762755869.0,17156121448.0
10/7/16,9772903064.0,19198625729.0
10/8/16,9867115219.0,17205893944.0
10/9/16,9881956035.0,14990567608.0
10/10/16,9802318240.0,13060944218.0
10/11/16,9854065877.0,13776600040.0
10/12/16,10207866901.0,15332180399.0
10/13/16,10152323420.0,12435923981.0
10/14/16,10152546966.0,12445363413.0
10/15/16,10216074252.0,13884246456.0
10/16/16,10189651485.0,11465189507.0
10/17/16,10264938207.0,11370297259.0
10/18/16,10182607559.0,14683957513.0
10/19/16,10183048859.0,14683620171.0
10/20/16,10065628111.0,12837229741.0
10/21/16,10085494745.0,13377944962.0
10/22/16,10128718512.0,15955628709.0
10/23/16,10587003807.0,11957861137.0
10/24/16,10504485908.0,10996481393.0
10/25/16,10445223779.0,14546106654.0
10/26/16,10491018709.0,14528853896.0
10/27/16,10751191343.0,14448699477.0
10/28/16,10933937743.0,16242940857.0
10/29/16,11016448598.0,14615691238.0
10/30/16,11433877548.0,13441323546.0
10/31/16,11232230640.0,10062254887.0
11/1/16,11251559127.0,16319241216.0
11/2/16,11722434159.0,15484435374.0
11/3/16,11811455982.0,16529738540.0
11/4/16,11015560588.0,16223574572.0
11/5/16,11304928422.0,15917181637.0
11/6/16,11320441823.0,14064456030.0
11/7/16,11416026125.0,14317955378.0
11/8/16,11260957290.0,18143288758.0
11/9/16,11371555020.0,19609366992.0
11/10/16,11575767275.0,17484096923.0
11/11/16,11422773692.0,17433041189.0
11/12/16,11437973771.0,15293597278.0
11/13/16,11243845496.0,15732764467.0
11/14/16,11247332052.0,13108137276.0
11/15/16,11300322594.0,18362183774.0
11/16/16,11389639489.0,20538576632.0
11/17/16,11832832521.0,18931630910.0
11/18/16,11777848098.0,18202358713.0
11/19/16,11978185824.0,18483778925.0
11/20/16,12049740050.0,17586063173.0
11/21/16,11678347787.0,14881626942.0
11/22/16,11823135342.0,18637534309.0
11/23/16,11968547387.0,20585841382.0
11/24/16,11842534500.0,19811352032.0
11/25/16,11801298449.0,18552499474.0
11/26/16,11852162087.0,21204902119.0
11/27/16,11718620057.0,17986810702.0
11/28/16,11573276307.0,16010251105.0
11/29/16,11713912056.0,20579690698.0
11/30/16,11707747474.0,19862166938.0
12/1/16,11847589975.0,19376162517.0
12/2/16,12069035148.0,18254528012.0
12/3/16,12394634059.0,20454082892.0
12/4/16,12242481351.0,18774986228.0
12/5/16,12265688032.0,16220596169.0
12/6/16,12116495501.0,23292335525.0
12/7/16,12112303227.0,22666344897.0
12/8/16,12284990288.0,22536185010.0
12/9/16,12312787200.0,19402444712.0
12/10/16,12354007767.0,16782096215.0
12/11/16,12395528463.0,16020820322.0
12/12/16,12322438124.0,14945609520.0
12/13/16,12460596315.0,19273453404.0
12/14/16,12503873910.0,19248031198.0
12/15/16,12425971506.0,19025668966.0
12/16/16,12472128285.0,17813617180.0
12/17/16,12573714999.0,19009851834.0
12/18/16,12694529298.0,16305019036.0
12/19/16,12685169466.0,13573394640.0
12/20/16,12697576938.0,20053617881.0
12/21/16,12756094676.0,20071519816.0
12/22/16,13266978907.0,22624954448.0
12/23/16,13815565559.0,21677675264.0
12/24/16,14503611551.0,21159280195.0
12/25/16,14365259144.0,13684413889.0
12/26/16,14372404881.0,9704145175.0
12/27/16,14514728615.0,15593262124.0
12/28/16,15007357452.0,20087851450.0
12/29/16,15706536998.0,20536741429.0
12/30/16,15554725246.0,20328542046.0
12/31/16,15333684494.0,19068085165.0
1/1/17,15485593574.0,15681964463.0
1/2/17,16144874870.0,9784773736.0
1/3/17,16441122594.0,21745768808.0
1/4/17,16604032594.0,20556773516.0
1/5/17,18278670450.0,23073110375.0
1/6/17,16020709800.0,19059244562.0
1/7/17,14246702550.0,24543198868.0
1/8/17,14507903240.0,19634714559.0
1/9/17,14753884196.0,16096527160.0
1/10/17,14483317500.0,17528002643.0
1/11/17,14668273764.0,22696783446.0
1/12/17,12637835231.0,18736479272.0
1/13/17,12943143564.0,18085662564.0
1/14/17,13333156412.0,16870063104.0
1/15/17,13128500736.0,15448359814.0
1/16/17,13217812515.0,13494372020.0
1/17/17,13370306561.0,17386391332.0
1/18/17,14562228012.0,19566196880.0
1/19/17,14128772648.0,19398644709.0
1/20/17,14500148590.0,20661882094.0
1/21/17,14465048400.0,20635559826.0
1/22/17,14894193301.0,18204987942.0
1/23/17,14797873125.0,14249682209.0
1/24/17,14863942325.0,14111442648.0
1/25/17,14334397639.0,19209350583.0
1/26/17,14391685219.0,20526051006.0
1/27/17,14770949263.0,20804585299.0
1/28/17,14801282964.0,16610009444.0
1/29/17,14818028460.0,16491177468.0
1/30/17,14735246803.0,14917306991.0
1/31/17,14820631418.0,15647818407.0
2/1/17,15554584256.0,21201415940.0
2/2/17,15815286256.0,27811905650.0
2/3/17,16260607103.0,15874571622.0
2/4/17,16352884325.0,24336474040.0
2/5/17,16666302848.0,19382595744.0
2/6/17,16350262338.0,20179652796.0
2/7/17,16511713438.0,15031906764.0
2/8/17,16965850756.0,24077979938.0
2/9/17,16925772491.0,20674048808.0
2/10/17,15798807600.0,25624061379.0
2/11/17,16112416199.0,19955496640.0
2/12/17,16190090550.0,17462091136.0
2/13/17,16104421020.0,13807004987.0
2/14/17,16132310072.0,19620673884.0
2/15/17,16370570040.0,21789388277.0
2/16/17,16390111734.0,19058245318.0
2/17/17,16762256640.0,18546205523.0
2/18/17,17119935725.0,23449888402.0
2/19/17,17138105285.0,20188195737.0
2/20/17,17086510375.0,16327635210.0
2/21/17,17714421920.0,19682490419.0
2/22/17,18279247250.0,18434986876.0
2/23/17,18237515765.0,18550603593.0
2/24/17,19140851275.0,23567867344.0
2/25/17,19102806731.0,27055721658.0
2/26/17,18587381425.0,24466674100.0
2/27/17,19133795678.0,16608287314.0
2/28/17,19325323935.0,19491113446.0
3/1/17,19241800144.0,22779817446.0
3/2/17,19898087659.0,21904849253.0
3/3/17,20387931250.0,24804873129.0
3/4/17,20890752811.0,26352423184.0
3/5/17,20515484348.0,18597953740.0
3/6/17,20636065338.0,21348082185.0
3/7/17,20707990380.0,22367579109.0
3/8/17,20046119625.0,25297215478.0
3/9/17,18785978289.0,21461309131.0
3/10/17,19314832213.0,22723129685.0
3/11/17,17733596764.0,23530273185.0
3/12/17,19011381200.0,20873466423.0
3/13/17,19853444813.0,13832793688.0
3/14/17,20016183000.0,20649558944.0
3/15/17,20209938485.0,24437333570.0
3/16/17,20421359320.0,21481379048.0
3/17/17,19100245120.0,27382091062.0
3/18/17,17666903719.0,22011362643.0
3/19/17,15295539370.0,19815348994.0
3/20/17,16629604629.0,20330050373.0
3/21/17,16908833575.0,20366743767.0
3/22/17,18168435469.0,22697957794.0
3/23/17,16558917210.0,25423564923.0
3/24/17,16770208990.0,22388068302.0
3/25/17,15205794660.0,22631571027.0
3/26/17,15551246387.0,18674341672.0
3/27/17,15443296851.0,17029171877.0
3/28/17,16789415978.0,16363867936.0
3/29/17,16971709883.0,23782211870.0
3/30/17,16879296265.0,22164114860.0
3/31/17,16896048000.0,21040473156.0
4/1/17,17563966388.0,18566076809.0
4/2/17,17720120644.0,19591828268.0
4/3/17,17970922523.0,19496244088.0
4/4/17,18556863561.0,24654538125.0
4/5/17,18537515610.0,19122403700.0
4/6/17,18469918530.0,25821319076.0
4/7/17,19525598224.0,23327868305.0
4/8/17,19415828025.0,22777716640.0
4/9/17,19268254300.0,16988363107.0
4/10/17,19815481984.0,18572222374.0
4/11/17,19759160490.0,23290551100.0
4/12/17,20153773955.0,26260402452.0
4/13/17,20033943606.0,23328888785.0
4/14/17,19349213565.0,15660357532.0
4/15/17,19626308325.0,24216411058.0
4/16/17,19498363475.0,21022224838.0
4/17/17,19756107949.0,14280671046.0
4/18/17,20183091638.0,17062174140.0
4/19/17,20637969895.0,23712027646.0
4/20/17,20638607438.0,24849351807.0
4/21/17,21072337100.0,18699458419.0
4/22/17,21588070556.0,29087427350.0
4/23/17,21952078835.0,21777061964.0
4/24/17,22086609058.0,18607977851.0
4/25/17,20575227797.0,15685381116.0
4/26/17,20846606999.0,26088983100.0
4/27/17,21332959973.0,28513039038.0
4/28/17,21926056741.0,23845363175.0
4/29/17,21699183921.0,26325676336.0
4/30/17,21762127405.0,31154046798.0
5/1/17,22058522828.0,21495580506.0
5/2/17,23107339286.0,22837922069.0
5/3/17,23679316587.0,28751773678.0
5/4/17,24586863671.0,23207438770.0
5/5/17,24601696290.0,35439743500.0
5/6/17,25012643353.0,21249518047.0
5/7/17,25457585280.0,35564688871.0
